"FAJ","FAJTA","ORSZAGKOD","FULSZAM","SZULETESI_EV","IVAR_KOD","APAORSKO","APAFULSZAM","ANYAORSKO","ANYAFULSZA","TENYESZET","TKV","TKO","FTIP","torzsbak_e","torzs_e"
"D","20","HU","7078008785","2025","1","HU","7034087003","HU","7034090300","","a","",11,"nem","nem"
"D","20","HU","7034099031","2025","2","HU","7034087003","HU","7034090397",8800725,"a","",11,"nem","igen"
"D","20","HU","7034099127","2025","1","HU","7034087003","HU","7043045076",8800725,"a","",11,"nem","igen"
"D","20","HU","7078008842","2025","1","HU","7034087003","HU","7043045795","","a","",11,"nem","nem"
"D","20","HU","7078008925","2025","2","HU","7034087003","HU","7043045810",8800725,"a","",11,"nem","igen"
"D","20","HU","7083020365","2025","2","HU","7049081889","HU","7083010003",6690319,"a","",11,"nem","igen"
"D","2001","HU","7083020930","2025","1","HU","7049081607","HU","7083011880","","E","",11,"nem","nem"
"D","20","HU","7091004959","2025","1","HU","7030103000","HU","7043029753","","a","",11,"nem","nem"
"D","20","HU","7091004780","2025","2","HU","7030103000","HU","7043033374","","a","",11,"nem","nem"
"D","20","HU","7091004610","2025","1","HU","7049076410","HU","7043033811","","k","",11,"nem","nem"
"D","20","HU","7091004496","2025","2","HU","7030103000","HU","7043041816","","a","",11,"nem","nem"
"D","20","HU","7091004751","2025","1","HU","7030103000","HU","7043045852","","a","",11,"nem","nem"
"D","20","HU","7091004946","2025","1","HU","7049076410","HU","7043045881","","k","",11,"nem","nem"
"D","20","HU","7091005059","2025","1","HU","7049076410","HU","7043047560",1318221,"k","",11,"nem","igen"
"D","20","HU","7091005075","2025","2","HU","7049076410","HU","7043047908",1318221,"b","",11,"nem","igen"
"D","20","HU","7049097501","2025","1","HU","7067031028","HU","7049048549","","k","",11,"nem","nem"
"D","20","HU","7049097457","2025","2","HU","7067031028","HU","7049066765","","a","",11,"nem","nem"
"D","20","HU","7025101945","2024","1","HU","7049061702","HU","7025090689","","a","",11,"nem","nem"
"D","20","HU","7025104315","2024","1","HU","7049061702","HU","7025092681","","a","",11,"nem","nem"
"D","20","HU","7025104258","2024","2","HU","7049061702","HU","7025093484","","b","",11,"nem","nem"
"D","20","HU","7025104021","2024","1","HU","7050079752","HU","7049081722","","a","",11,"nem","nem"
"D","20","HU","7025104076","2024","2","HU","7050079752","HU","7049082244","","a","",11,"nem","nem"
"D","2001","HU","7025103976","2024","2","HU","7067044817","HU","7050078991",4665472,"b","",11,"nem","igen"
"D","20","HU","7025104133","2024","2","HU","7049061702","HU","7050079228","","b","",11,"nem","nem"
"D","20","HU","7049092803","2024","1","HU","7067031028","HU","7049041597","","k","",11,"nem","nem"
"D","20","HU","7049092829","2024","2","HU","7067031028","HU","7049041597","","x","",11,"nem","nem"
"D","20","HU","7034105462","2025","2","HU","7049088378","HU","7034090511",6860033,"a","",11,"nem","igen"
"D","20","HU","7034105475","2025","1","HU","7049088378","HU","7034090524",6963480,"a","",11,"nem","igen"
"D","20","HU","7067056580","2024","1","HU","7067031367","HU","7067044859",8215035,"k","",11,"nem","igen"
"D","20","HU","7043054874","2024","2","HU","7049076410","HU","7043029753","","x","",11,"nem","nem"
"D","20","HU","7043054999","2024","1","HU","7030103000","HU","7043033811","","k","",11,"nem","nem"
"D","20","HU","7043055213","2024","2","HU","7049076410","HU","7043035347","","x","",11,"nem","nem"
"D","20","HU","7043054928","2024","1","HU","7049076410","HU","7043035462","","x","",11,"nem","nem"
"D","20","HU","7043054902","2024","2","HU","7030103000","HU","7043041816","","x","",11,"nem","nem"
"D","20","HU","7043055031","2024","1","HU","7049076410","HU","7043044794","","k","",11,"nem","nem"
"D","20","HU","7091000450","2024","1","HU","7049076410","HU","7043044905","","k","",11,"nem","nem"
"D","20","HU","7091000463","2024","2","HU","7049076410","HU","7043044905","","x","",11,"nem","nem"
"D","20","HU","7043054973","2024","2","HU","7030103000","HU","7043046118","","x","",11,"nem","nem"
"D","20","HU","7043054986","2024","2","HU","7030103000","HU","7043046118","","x","",11,"nem","nem"
"D","20","HU","7043055114","2024","2","HU","7030103000","HU","7043049463","","x","",11,"nem","nem"
"D","20","HU","7083017899","2024","1","HU","7083003038","HU","7083011327","","k","",11,"nem","nem"
"D","20","HU","7083021212","2025","2","HU","7025097574","HU","7049088422","","E","",11,"nem","nem"
"D","20","HU","7083021605","2025","2","HU","7083015334","HU","7050053413",6880549,"a","",11,"nem","igen"
"D","20","HU","7067061397","2025","1","HU","7067031367","HU","7067043960",6737115,"k","",11,"nem","igen"
"D","20","HU","7083021353","2025","2","HU","7083015334","HU","7083006466",6880549,"b","",11,"nem","igen"
"D","20","HU","7083021452","2025","2","HU","7083015334","HU","7083015417",6706311,"a","",11,"nem","nem"
"D","20","HU","7083020662","2025","2","HU","7049081607","HU","7049066822",6673952,"a","",11,"nem","igen"
"D","20","HU","7067030803","2019","2","HU","7019082973","HU","7019128446","","x","",11,"nem","nem"
"D","20","HU","7050085614","2017","1","HU","7019083127","HU","7050063171","","x","",11,"nem","nem"
"D","20","HU","7043034867","2016","1","HU","7019067622","HU","7043023559","","E","",11,"nem","nem"
"D","20","HU","7030060853","2012","2","HU","7030048563","HU","7030024172","","E","",11,"nem","nem"
"D","20","HU","7019137088","2018","2","HU","7019111749","HU","7019112092","","b","",11,"nem","nem"
"D","20","HU","7043020952","2011","1","HU","7011014507","HU","7050008088","","E","",11,"nem","nem"
"D","20","HU","7019079452","2013","1","HU","7019066410","HU","7019046531","","E","",11,"nem","nem"
"D","20","HU","7043036843","2017","2","HU","7019077137","HU","7043025692","","b","",11,"nem","nem"
"D","20","HU","7043035293","2017","1","HU","7050053497","HU","7043017163","","k","",11,"nem","nem"
"D","20","HU","7043023393","2012","2","HU","7011014507","HU","7004047903","","E","",11,"nem","nem"
"D","20","HU","7043038100","2018","2","HU","7019123722","HU","7043020402","","b","",11,"nem","nem"
"D","20","HU","7043029667","2014","1","HU","7019067622","HU","7043015666","","K","",11,"nem","nem"
"D","20","HU","7043037956","2018","1","HU","7019123722","HU","7043019280","","k","",11,"nem","nem"
"D","20","HU","7019083635","2013","2","HU","7030044556","HU","7019045994","","E","",11,"nem","nem"
"D","20","HU","7019123610","2016","1","HU","7026036103","HU","7019092264","","k","",11,"nem","nem"
"D","20","HU","7049066190","2019","2","HU","7049048820","HU","7049037682","","b","",11,"nem","nem"
"D","20","HU","7043034007","2016","2","HU","7019077137","HU","7043025647","","x","",11,"nem","nem"
"D","2002","HU","7019092475","2018","1","HU","7049041852","HU","7019122750","","E","",11,"nem","nem"
"D","20","HU","7043041085","2019","1","HU","7019123722","HU","7043023687","","k","",11,"nem","nem"
"D","20","HU","7019089008","2018","1","HU","7049041849","HU","7019079478","","E","",11,"nem","nem"
"D","20","HU","7003051273","2010","2","","","HU","7031020362","","E","",11,"nem","nem"
"D","20","HU","7038021308","2011","1","HU","7038006057","HU","7037003381","","E","",11,"nem","nem"
"D","20","HU","7030049663","2014","1","HU","7019067495","HU","7030036973","","E","",11,"nem","nem"
"D","20","HU","7050099631","2019","1","HU","7019123579","HU","7025048541","","k","",11,"nem","nem"
"D","20","HU","7049065863","2019","1","HU","7019112133","HU","7049048721","","k","",11,"nem","nem"
"D","20","HU","7043023869","2013","2","HU","7011014507","HU","7043017316","","E","",11,"nem","nem"
"D","20","HU","7019094323","2018","2","HU","7049041852","HU","7019122862","","x","",11,"nem","nem"
"D","20","HU","7026013317","2008","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7043033879","2016","2","HU","7019077137","HU","7043025634","","x","",11,"nem","nem"
"D","20","HU","7043040802","2018","1","HU","7019123722","HU","7043033514","","E","",11,"nem","nem"
"D","20","HU","7019066829","2011","1","HU","7019048377","HU","7019045585","","E","",11,"nem","nem"
"D","20","HU","7043042086","2018","2","HU","7019123722","HU","7043031033","","a","",11,"nem","nem"
"D","20","HU","7019088937","2019","1","HU","7050087728","HU","7019135309","","E","",11,"nem","nem"
"D","20","HU","7043034700","2016","1","HU","7019077137","HU","7055025365","","k","",11,"nem","nem"
"D","20","HU","7019092024","2018","2","HU","7019111749","HU","7019111950","","b","",11,"nem","nem"
"D","20","HU","7025036993","2013","1","HU","7038020873","HU","7008075867","","E","",11,"nem","nem"
"D","20","HU","7049066666","2019","2","HU","7043034755","HU","7049057376","","b","",11,"nem","nem"
"D","20","HU","7019053126","2008","2","","","","","","B","",11,"nem","nem"
"D","20","HU","7043020978","2010","1","HU","7011014507","HU","7059006793","","E","",11,"nem","nem"
"D","20","HU","7049062550","2019","1","HU","7019112133","HU","7049048651","","E","",11,"nem","nem"
"D","20","HU","7019055748","2009","2","","","HU","7019045741","","E","",11,"nem","nem"
"D","20","HU","7019066056","2011","1","HU","7019055991","HU","7019053168","","K","",11,"nem","nem"
"D","2002","HU","7019079663","2018","2","HU","7049041782","HU","7019123384","","b","",11,"nem","nem"
"D","20","HU","7003051215","2010","2","","","HU","7064008030","","E","",11,"nem","nem"
"D","20","HU","7043034809","2016","1","HU","7019077137","HU","7043025692","","k","",11,"nem","nem"
"D","20","HU","7038021353","2011","1","HU","7038006057","HU","7008076165","","E","",11,"nem","nem"
"D","20","HU","7019112232","2018","1","HU","7049041782","HU","7019123058","","k","",11,"nem","nem"
"D","20","HU","7025026727","2012","1","HU","7038021270","HU","7038020646","","E","",11,"nem","nem"
"D","20","HU","7019077166","2012","1","HU","7030044556","HU","7003077723","","E","",11,"nem","nem"
"D","20","HU","7049035099","2014","1","","","HU","7049019721","","E","",11,"nem","nem"
"D","20","HU","7064000524","2000","1","","","","","","E","",11,"nem","nem"
"D","20","HU","7019083383","2013","1","HU","7030044556","HU","7019045204","","E","",11,"nem","nem"
"D","20","HU","7019088250","2019","2","HU","7019135213","HU","7019067677","","x","",11,"nem","nem"
"D","20","HU","7030060879","2012","2","HU","7030048563","HU","7030036973","","E","",11,"nem","nem"
"D","20","HU","7019083453","2013","2","HU","7030044556","HU","7003077851","","E","",11,"nem","nem"
"D","20","HU","7049057488","2017","1","HU","7019112133","HU","7049019721","","k","",11,"nem","nem"
"D","20","HU","7043021049","2011","2","HU","7011014507","HU","7059004704","","E","",11,"nem","nem"
"D","20","HU","7019060386","2010","2","HU","7019048377","HU","7019045613","","E","",11,"nem","nem"
"D","20","HU","7019094381","2018","2","HU","7049041782","HU","7019123339","","x","",11,"nem","nem"
"D","20","HU","7026042429","2015","2","HU","7019091362","HU","7026031898","","x","",11,"nem","nem"
"D","20","HU","7019066043","2011","1","HU","7019055991","HU","7019053043","","E","",11,"nem","nem"
"D","20","HU","7019127461","2016","1","HU","7019055991","HU","7019076769","","E","",11,"nem","nem"
"D","20","HU","7049057420","2017","1","HU","7019112133","HU","7049041625","","k","",11,"nem","nem"
"D","20","HU","7043036760","2019","2","HU","7043024240","HU","7045030519","","b","",11,"nem","nem"
"D","20","HU","7049062547","2019","1","HU","7019112133","HU","7049048651","","E","",11,"nem","nem"
"D","20","HU","7043043748","2019","1","HU","7043024240","HU","7043030115","","k","",11,"nem","nem"
"D","20","HU","7019091812","2018","2","HU","7019111749","HU","7019091180","","a","",11,"nem","nem"
"D","20","HU","7019112399","2015","2","HU","7050057785","HU","7019067172","","b","",11,"nem","nem"
"D","20","HU","7055025378","2011","1","HU","7045031242","HU","7031019939","","E","",11,"nem","nem"
"D","20","HU","7019082986","2015","2","HU","7019055991","HU","7019076839","","a","",11,"nem","nem"
"D","20","HU","7019111877","2015","1","HU","7019088119","HU","7019067284","","E","",11,"nem","nem"
"D","20","HU","7019083718","2013","1","HU","7030044556","HU","7019053072","","E","",11,"nem","nem"
"D","20","HU","7019076813","2012","1","HU","7030044556","HU","7019066072","","E","",11,"nem","nem"
"D","20","HU","7025026561","2012","1","HU","7038006057","HU","7008075784","","E","",11,"nem","nem"
"D","201","HU","7050086813","2018","1","HU","7019083127","HU","7050062589","","E","",11,"nem","nem"
"D","20","HU","7049062493","2019","1","HU","7043035206","HU","7049041737","","E","",11,"nem","nem"
"D","20","HU","7043041056","2018","1","HU","7019123722","HU","7043023885","","k","",11,"nem","nem"
"D","20","HU","7049065818","2019","2","HU","7043034755","HU","7049034957","","a","",11,"nem","nem"
"D","20","HU","7003051439","2011","2","HU","7045031242","HU","7055025589","","E","",11,"nem","nem"
"D","20","HU","7050079695","2018","1","HU","7019083127","HU","7050063171","","k","",11,"nem","nem"
"D","20","HU","7019076404","2012","2","HU","7030044556","HU","7019056020","","a","",11,"nem","nem"
"D","20","HU","7019091234","2014","2","HU","7019079197","HU","7019067705","","E","",11,"nem","nem"
"D","20","HU","7019076970","2012","1","HU","7030044556","HU","7019056004","","E","",11,"nem","nem"
"D","20","HU","7064000227","1997","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7019127078","2016","2","HU","7019055991","HU","7019056385","","a","",11,"nem","nem"
"D","20","HU","7049061760","2018","1","HU","7050075550","HU","7049035172","","E","",11,"nem","nem"
"D","20","HU","7049061997","2018","1","HU","7019112133","HU","7049022226","","k","",11,"nem","nem"
"D","20","HU","7019079548","2013","1","HU","7019066410","HU","7009021221","","E","",11,"nem","nem"
"D","2000","HU","7043042242","2019","1","HU","7019123722","HU","7043031103","","k","",11,"nem","nem"
"D","20","HU","7019075995","2012","1","HU","7030044556","HU","7019056372","","E","",11,"nem","nem"
"D","20","HU","7019091685","2014","2","HU","7019067648","HU","7028018042","","E","",11,"nem","nem"
"D","20","HU","7025037035","2014","1","HU","7038020873","HU","7038021283","","E","",11,"nem","nem"
"D","20","HU","7043021081","2011","1","HU","7011014507","HU","7043015666","","E","",11,"nem","nem"
"D","20","HU","7019127177","2016","1","HU","7019055991","HU","7019083479","","E","",11,"nem","nem"
"D","20","HU","7010041791","2000","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7043030157","2015","1","HU","7043025449","HU","7003051624","","E","",11,"nem","nem"
"D","2000","HU","7043023801","2013","2","HU","7011014507","HU","7043020811","","E","",11,"nem","nem"
"D","20","HU","7025030351","2004","2","","","","","","E","",11,"nem","nem"
"D","20","HU","7019035108","2010","1","HU","7011014507","HU","7059006793","","E","",11,"nem","nem"
"D","20","HU","7030037031","2010","1","","","HU","7030024718","","E","",11,"nem","nem"
"D","20","HU","7050094917","2018","2","HU","7019123269","HU","7025030405",9028519,"b","",11,"nem","nem"
"D","20","HU","7050086280","2017","2","HU","7050063519","HU","7050062688","","x","",11,"nem","nem"
"D","20","HU","7043034234","2016","1","HU","7043024208","HU","7003051624","","E","",11,"nem","nem"
"D","2000","HU","7043042239","2019","1","HU","7019123722","HU","7043031103","","k","",11,"nem","nem"
"D","20","HU","7043042198","2019","1","HU","7050053497","HU","7043017163","","k","",11,"nem","nem"
"D","2001","HU","7050086842","2018","1","HU","7050038401","HU","7050078029","","E","",11,"nem","nem"
"D","20","HU","7043034052","2016","2","HU","7043024208","HU","7003051442","","a","",11,"nem","nem"
"D","20","HU","7019077025","2012","2","HU","7019055991","HU","7019055988","","E","",11,"nem","nem"
"D","20","HU","7019067552","2012","2","HU","7019048380","HU","7028018042","","E","",11,"nem","nem"
"D","20","HU","7019066887","2011","1","HU","7019048377","HU","7019046502","","E","",11,"nem","nem"
"D","20","HU","7050075547","2016","1","HU","7019082647","HU","7025039165","","k","",11,"nem","nem"
"D","20","HU","7049065665","2019","2","HU","7019112133","HU","7049048565","","a","",11,"nem","nem"
"D","20","HU","7043031062","2015","1","HU","7011014507","HU","7043023591","","k","",11,"nem","nem"
"D","20","HU","7043033176","2016","2","HU","7019067622","HU","7043023690","","E","",11,"nem","nem"
"D","20","HU","7025036951","2013","1","HU","7038021270","HU","7038021548","","E","",11,"nem","nem"
"D","20","HU","7019088669","2019","2","HU","7050087728","HU","7019123201","","x","",11,"nem","nem"
"D","20","HU","7049041823","2016","1","HU","7049034506","HU","7049028110","","k","",11,"nem","nem"
"D","20","HU","7043033671","2016","1","HU","7011014507","HU","7009039846","","k","",11,"nem","nem"
